latitude,longitude,lbrryNm,ctprvnNm,signguNm,lbrrySe,closeDay,weekdayOperOpenHhmm,weekdayOperColseHhmm,satOperOperOpenHhmm,satOperCloseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,seatCo,bookCo,pblictnCo,noneBookCo,lonCo,lonDaycnt,rdnmadr,operInstitutionNm,phoneNumber,plotAr,buldAr,homepageUrl,referenceDate,insttCode,insttNm
37.74514473,127.1061267,의정부미술도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일,10:00,21:00,10:00,18:00,10:00,18:00,350,56578,12,440,10,21,경기도 의정부시 민락로 248,경기도 의정부시청 도서관과,031-828-8870,2645,6565.2,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.72846446,127.0537736,의정부음악도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일(일요일 제외),10:00,21:00,10:00,18:00,10:00,18:00,243,13216,19,16382,10,21,경기도 의정부시 장곡로 280,경기도 의정부시청 도서관과,031-828-4850,10368.2,1691.27,http://www.uilib.go.kr/music,2025-06-30,3820000,경기도 의정부시
37.72654382,127.0426296,의정부영어도서관,경기도,의정부시,공공도서관,매주월요일+법정공휴일(일요일 제외),10:00,20:00,10:00,18:00,09:00,18:00,139,57787,11,1402,10,21,경기도 의정부시 회룡로 79,경기도 의정부시청 도서관과,031-828-8710,1978,2185,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.748365,127.0442207,의정부가재울도서관,경기도,의정부시,공공도서관,매주토요일+매주일요일+법정공휴일,08:00,20:00,00:00,00:00,00:00,00:00,200,32111,10,0,10,21,경기도 의정부시 평화로 633,경기도 의정부시청 도서관과,031-828-8660,1094,964,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.7505976,127.0386467,가능동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,9858,0,0,10,21,경기도 의정부시 신촌로 35 (가능동),경기도 의정부시청 도서관과,031-870-7068,1670,132.14,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.7601165,127.032306,녹양동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,7047,0,0,10,21,경기도 의정부시 진등로 21 (녹양동),경기도 의정부시청 도서관과,031-870-7110,771,88,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.7311527,127.0868172,송산1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,7838,0,0,10,21,경기도 의정부시 민락로 13 (용현동),경기도 의정부시청 도서관과,031-870-7826,1592,129.6,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.7397446,127.0900012,송산2동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,12,14033,0,0,10,21,경기도 의정부시 용민로 115 (민락동),경기도 의정부시청 도서관과,031-870-7711,750,73.7,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.75318982,127.1137733,송산3동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,33,8558,0,0,10,21,경기도 의정부시 민락로 360 (낙양동),경기도 의정부시청 도서관과,031-870-7656,3321.2,248.51,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.7436643,127.0579238,신곡2동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,40,12300,0,0,10,21,경기도 의정부시 추동로23번길 7 (신곡동),경기도 의정부시청 도서관과,031-870-7619,1300.3,119.18,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
37.73275915,127.048936,의정부1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,6893,0,0,10,21,경기도 의정부시 경의로120 (의정부동),경기도 의정부시청 도서관과,031-870-6997,1270,263,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
34.70349111,125.9539509,도초작은도서관,전라남도,신안군,작은도서관,"일,월,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,0,7648,7,0,5,14,전라남도 신안군 도초면 서남문로 1521-20,전라남도 신안군 도초면사무소,061-240-8677,1081,148,,2025-11-24,5010000,전라남도 신안군
37.23743366,127.0625894,달빛나래어린이도서관,경기도,화성시,어린이도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,09:00,18:00,100,24289,27,0,7,14,경기도 화성시 병점구 영통로60번길 15 (반월동),화성시문화관광재단,031-273-8878,10222,729,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
37.20925484,127.056105,두빛나래어린이도서관,경기도,화성시,어린이도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,09:00,18:00,142,72335,42,2197,7,14,경기도 화성시 동탄구 동탄숲속로 69-14 (능동),화성시문화관광재단,031-8003-0748,13593,1628,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
37.12917664,126.9247654,둥지나래어린이도서관,경기도,화성시,어린이도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,09:00,18:00,78,79310,46,2084,7,14,경기도 화성시 만세구 향남읍 행정중앙2로 88,화성시문화관광재단,031-353-8162,47003,1619,www.hscitylib.or.kr,2026-02-01,5530000,경기도 화성시
35.057174,126.205546,지도작은도서관,전라남도,신안군,작은도서관,"토,일,공휴일",09:00,18:00,00:00,00:00,00:00,00:00,0,7748,0,0,5,14,전라남도 신안군 지도증도로 9-1,전라남도 신안군 지도읍사무소,061-240-3426,4788,1051,,2025-11-24,5010000,전라남도 신안군
34.684118,125.4426134,흑산자산문화도서관,전라남도,신안군,공공도서관,"월,공휴일",09:00,18:00,09:00,18:00,09:00,18:00,0,8031,0,0,5,14,전라남도 신안군 흑산면 흑산일주로 5,전라남도 신안군 흑산면사무소,061-240-8890,1455,753,,2025-11-24,5010000,전라남도 신안군
34.862602,126.3177669,신안군립도서관,전라남도,신안군,공공도서관,"월,공휴일",09:00,18:00,09:30,17:00,09:30,17:00,0,44643,68,597,5,14,전라남도 신안군 압해읍 압해로 825,전라남도 신안군청,061-240-4070,2717,1116,http://www.shinan.go.kr/home/library,2025-11-24,5010000,전라남도 신안군
36.856571,127.438673,진천군립도서관,충청북도,진천군,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,372,108145,37,8718,5,10,충청북도 진천군 진천읍 포석길 37-6,충청북도 진천군청 평생학습센터,043-539-7733,33380,6110,http://lib.jincheon.go.kr,2025-11-25,4450000,충청북도 진천군
36.994458,127.435839,진천군립광혜원도서관,충청북도,진천군,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,100,73658,40,0,5,10,충청북도 진천군 광혜원면 화랑길 72,충청북도 진천군청 평생학습센터,043-539-7766,6288,1629,http://lib.jincheon.go.kr,2025-11-25,4450000,충청북도 진천군
36.899019,127.527464,생거진천혁신도시도서관,충청북도,진천군,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,120,72104,40,0,5,10,충청북도 진천군 덕산읍 대하로 52,충청북도 진천군청 평생학습센터,043-539-7790,7536,1492,http://lib.jincheon.go.kr,2025-11-25,4450000,충청북도 진천군
37.625174,127.0360816,강북문화정보도서관,서울특별시,강북구,공공도서관,매월둘째넷째월요일+정부지정공휴일,07:00,22:00,07:00,22:00,00:00,00:00,466,227001,59,22413,5,14,서울특별시 강북구 오현로 145 (번동),서울특별시강북구도시관리공단,02-944-3100,8002,5574,http://www.gblib.or.kr/gangbuk/index.do,2025-11-26,3080000,서울특별시 강북구
37.62308028,127.0215541,강북청소년문화정보도서관,서울특별시,강북구,공공도서관,매월둘째넷째월요일+정부지정공휴일,07:00,22:00,07:00,22:00,00:00,00:00,164,47528,29,153,5,14,서울특별시 강북구 삼양로54길 68 (미아동),서울특별시강북구도시관리공단,02-944-3140,692,1777,http://www.gblib.or.kr/youth/index.do,2025-11-26,3080000,서울특별시 강북구
37.62047594,127.012452,솔샘문화정보도서관,서울특별시,강북구,공공도서관,매월첫째셋째월요일+정부지정공휴일,07:00,22:00,07:00,22:00,00:00,00:00,194,52296,38,2423,5,14,서울특별시 강북구 솔샘로 177 (미아동),서울특별시강북구도시관리공단,02-944-3150,1019,944,http://www.gblib.or.kr/solsem/index.do,2025-11-26,3080000,서울특별시 강북구
37.618342,127.0299392,송중문화정보도서관,서울특별시,강북구,공공도서관,매월첫째셋째월요일+정부지정공휴일,07:00,22:00,07:00,22:00,00:00,00:00,83,25844,14,0,5,14,서울특별시 강북구 도봉로20나길 6 (미아동),서울특별시강북구도시관리공단,02-944-3160,485,511,http://www.gblib.or.kr/songjung/index.do,2025-11-26,3080000,서울특별시 강북구
38.113159,128.630442,노아의작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,12,1291,0,0,0,0,강원특별자치도 양양군 양양읍 동해대로 3029-6,노아의작은도서관,033-671-2443,,62,,2024-11-26,4351000,강원특별자치도 양양군
38.144233,128.563059,복골작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,20,2500,2,0,0,0,강원특별자치도 양양군 강현면 복골길 243,복골작은도서관,033-671-5626,,132,,2024-11-26,4351000,강원특별자치도 양양군
38.082415,128.588924,거말작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,40,2300,3,0,0,0,강원특별자치도 양양군 양양읍 단지길 40,거말작은도서관,033-671-4710,,94,,2024-11-26,4351000,강원특별자치도 양양군
38.077158,128.619810,양양감리교회작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,20,1850,3,0,0,0,강원특별자치도 양양군 양양읍 구성사잇길 9,양양감리교회작은도서관,033-671-8961,,35,,2024-11-26,4351000,강원특별자치도 양양군
37.3046115,127.081122,상현1동작은도서관,경기도,용인시,작은도서관,토+일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,25,17962,0,0,7,14,경기도 용인시 수지구 상현로 71,경기도 용인시 수지구 상현1동사무소,031-262-3910,,165.29,,2024-11-20,4050000,경기도 용인시
37.2985099,127.0808422,상현2동작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,32,7518,0,0,7,14,"경기도 용인시 수지구 광교호수로386번길 6, 1층",경기도 용인시 수지구 상현2동사무소,031-212-4142,,254,,2024-11-20,4050000,경기도 용인시
37.1928164,127.207914,이동천리작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,18:00,00:00,00:00,00:00,00:00,33,8135,0,0,7,14,"경기도 용인시 처인구 이동읍 백옥대로624번길 9, 4층",경기도 용인시 처인구 이동면사무소,031-339-0334,,212,,2024-11-20,4050000,경기도 용인시
37.683315,127.491015,가평군 설악도서관,경기도,가평군,공공도서관,1월 1일+설 연휴+대통령 선거일+추석연휴,07:00,23:59,07:00,23:59,07:00,23:59,97,68862,42,1615,7,14,경기도 가평군 설악면 자잠로 65 가평설악도서관,경기도 가평군,031-580-4313,3693,1470,www.gaplib.go.kr,2025-05-30,4160000,경기도 가평군
37.739591,127.424230,가평군 청평도서관,경기도,가평군,공공도서관,1월 1일+설 연휴+대통령 선거일+추석연휴,07:00,23:59,07:00,23:59,07:00,23:59,110,79496,39,1452,7,14,경기도 가평군 청평면 은고개로 31,경기도 가평군,031-580-4332,4500,2486,www.gaplib.go.kr,2025-05-30,4160000,경기도 가평군
37.818290,127.352981,가평군 조종도서관,경기도,가평군,공공도서관,1월 1일+설 연휴+대통령 선거일+추석연휴,07:00,23:59,07:00,23:59,07:00,23:59,72,76583,40,1999,7,14,경기도 가평군 조종면 조종희망로 26번길22,경기도 가평군,031-580-4303,2692,1502,www.gaplib.go.kr,2025-05-30,4160000,경기도 가평군
36.83458255,127.1346155,두정도서관,충청남도,천안시,공공도서관,첫째 주 월+셋째 주 월+국가지정공휴일,08:00,22:00,08:00,22:00,08:00,22:00,148,220178,105,2007,10,14,충청남도 천안시 서북구 부성3길 9,충청남도 천안시청,041-521-3733,16325,6663,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.77441534,127.1307313,신방도서관,충청남도,천안시,공공도서관,둘째 주 월+넷째 주 월+국가지정공휴일,08:00,22:00,08:00,22:00,08:00,22:00,808,121606,80,1678,10,14,충청남도 천안시 동남구 통정4로 7,충청남도 천안시청,041-521-3724,12252,5390,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.78946178,127.1563569,청수도서관,충청남도,천안시,공공도서관,첫째 주 월+셋째 주 월+국가지정공휴일,08:00,22:00,08:00,22:00,08:00,22:00,780,101671,70,878,10,14,충청남도 천안시 동남구 청수 16로 5-10,충청남도 천안시청,041-521-3725,3219,6263,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.87887862,127.1501874,직산도서관,충청남도,천안시,공공도서관,첫째 주 월+셋째 주 월+국가지정공휴일,09:00,20:00,09:00,20:00,08:00,22:00,272,17134,43,0,10,14,충청남도 천안시 서북구 직산읍 삼은4길 12,충청남도 천안시청,041-521-3736,4411,2112,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.80016444,127.1581554,원성2동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,12,9605,5,0,10,14,충청남도 천안시 동남구 원거리8길 43,충청남도 천안시청,041-521-3229,116,116,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.80454611,127.149649,중앙동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,40,35534,5,0,10,14,충청남도 천안시 동남구 영성로 69-1,충청남도 천안시청,041-566-2639,187,187,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.79912421,127.1353607,일봉동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,6,12040,6,0,10,14,충청남도 천안시 동남구 차돌고개4길 18,충청남도 천안시청,041-573-3353,48,48,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.7433553,127.233142,성남면작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,12,8349,5,0,10,14,충청남도 천안시 동남구 성남면 신사대화로 115,충청남도 천안시청,041-622-6665,33,33,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.72182167,127.1187681,풍세면작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,12,7382,5,0,10,14,충청남도 천안시 동남구 풍세면 상정1길 3,충청남도 천안시청,041-554-5201,100,100,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.69497428,127.1105853,광덕작은도서관,충청남도,천안시,작은도서관,토+일요일+국가지정공휴일,08:30,16:30,00:00,00:00,00:00,00:00,24,7116,4,0,10,14,충청남도 천안시 동남구 광덕면 신흥리3길 76,충청남도 천안시청,041-522-0333,165,165,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.81746009,127.1601768,신안동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,18,10079,5,0,10,14,충청남도 천안시 동남구 신부3길 16-6,충청남도 천안시청,041-564-3020,56,56,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.82144008,127.1457655,천안축구센터작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,18,12795,6,0,10,14,충청남도 천안시 서북구 축구센터로 150,충청남도 천안시청,041-577-8270,108,108,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.8150359,127.1428691,성정1동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,18,12986,5,935,10,14,충청남도 천안시 서북구 선영8길 7,충청남도 천안시청,041-579-5783,215,215,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.7879123613,127.235722581,목천느티나무작은도서관,충청남도,천안시,작은도서관,토+일요일+국가지정공휴일,08:30,16:30,00:00,00:00,00:00,00:00,40,6808,4,0,10,14,충청남도 천안시 동남구 목천읍 서리2길 31,충청남도 천안시청,041-522-8018,180,180,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
36.8273821,127.2736819,북면바로내작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,16,5892,5,0,10,14,충청남도 천안시 동남구 북면 위례성로 724-3,충청남도 천안시청,041-557-2332,58.41,58.41,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
37.50305083,127.0768362,소나무언덕잠실본동도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,105,29640,8,515,5,14,서울특별시 송파구 탄천동로 205 (잠실동),서울특별시 송파구청,02-412-0750,510,510,http://www.splib.or.kr,2023-12-05,3230000,서울특별시 송파구
37.5223926,127.102983,송파어린이영어도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,18:00,09:00,18:00,09:00,18:00,80,32805,7,859,5,14,서울특별시 송파구 오금로 1 (신천동),서울특별시 송파구청,02-415-3567,772,772,http://www.splib.or.kr,2023-12-05,3230000,서울특별시 송파구
37.50356461,127.1036855,돌마리도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,53,26666,16,0,5,14,서울특별시 송파구 백제고분로37길 16 (석촌동),서울특별시 송파구청,02-414-7007,265,265,http://www.splib.or.kr,2023-12-05,3230000,서울특별시 송파구
37.48116665,127.143936,송파위례도서관,서울특별시,송파구,공공도서관,매주 월+국가지정공휴일,09:00,22:00,09:00,20:00,09:00,20:00,140,53821,29,106,5,14,서울특별시 송파구 위례광장로 210 (장지동),서울특별시 송파구청,02-402-3003,914,914,http://www.splib.or.kr,2023-12-05,3230000,서울특별시 송파구
37.3168159756,127.0634834888,성복도서관,경기도,용인시,공공도서관,둘째 주 월+넷째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,169,55497,80,0,7,14,경기도 용인시 수지구 성복1로164번길 6,경기도 용인시청,031-6193-1700,10628,2592,https://lib.yongin.go.kr/,2024-11-20,4050000,경기도 용인시
37.3301406438,127.0901124840,동천도서관,경기도,용인시,공공도서관,첫째 주 월+셋째 주 월+공휴일,09:00,22:00,09:00,17:00,00:00,00:00,258,31472,102,0,7,14,경기도 용인시 수지구 수풍로57-14,경기도 용인시청,031-6193-1720,4083,3780,https://lib.yongin.go.kr/,2024-11-20,4050000,경기도 용인시
37.33401684,127.0960404,느티나무도서관,경기도,용인시,공공도서관,월+목+공휴일,10:00,21:00,10:00,21:00,00:00,00:00,260,56103,53,4607,99,14,경기도 용인시 수지구 수풍로116번길 22,느티나무재단,031-262-3494,544,1085,www.neutinamu.org,2024-11-20,4050000,경기도 용인시
37.1137577,127.1505799,남사맑은누리작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,18:00,00:00,00:00,00:00,00:00,34,9001,0,0,7,14,"경기도 용인시 처인구 남사면 내기로 6, 복지회관 2층",경기도 용인시 처인구 남사면사무소,031-339-3605,,96,,2024-11-20,4050000,경기도 용인시
37.1638408,127.3751115,백암면작은도서관,경기도,용인시,작은도서관,토+일+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,34,11815,0,0,7,14,"경기도 용인시 처인구 백암면 백암로 191-1, 1층",경기도 용인시 처인구 백암면사무소,031-334-0094,,192,,2024-11-20,4050000,경기도 용인시
36.79442387,127.0548432,탕정온샘도서관,충청남도,아산시,공공도서관,월+국가지정공휴일,09:00,20:00,09:00,18:00,00:00,00:00,243,82968,22,1709,10,14,충청남도 아산시 탕정면 한내로 209,충청남도 아산시,041-536-8747,83840,2291,http://ascl.asan.go.kr,2025-04-30,4520000,충청남도 아산시
36.7940409,127.0023214,꿈샘어린이청소년도서관,충청남도,아산시,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,270,106021,24,164,10,14,충청남도 아산시 시민로 500,충청남도 아산시,041-530-6722,71952,1815,http://ascl.asan.go.kr,2025-04-30,4520000,충청남도 아산시
36.843660,127.0687156795,음봉어울샘도서관,충청남도,아산시,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,167,27195,25,0,10,14,충청남도 아산시 음봉면 음봉로 515-36,충청남도 아산시,041-530-6450,2072.6,4593.7,http://ascl.asan.go.kr,2025-04-30,4520000,충청남도 아산시
36.92643394,127.0409036,둔포도서관,충청남도,아산시,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,63,96205,15,411,10,14,충청남도 아산시 둔포면 둔포중앙로 161번길 27-6,충청남도 아산시,041-536-8595,1157,1015.21,http://ascl.asan.go.kr,2025-04-30,4520000,충청남도 아산시
36.77464896,127.0617021,배방도서관,충청남도,아산시,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,413,116402,31,0,10,14,충청남도 아산시 배방읍 모산로 182-14,충청남도 아산시,041-537-3956,15181,2888,http://ascl.asan.go.kr,2025-04-30,4520000,충청남도 아산시
36.770690,127.0782799188,배방월천도서관,충청남도,아산시,공공도서관,월+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,338,20281,20,0,10,14,충청남도 아산시 배방읍 월천5길 13,충청남도 아산시,041-530-6380,914,2944,http://ascl.asan.go.kr,2025-04-30,4520000,충청남도 아산시
37.829691,127.506433,가평군 한석봉도서관,경기도,가평군,공공도서관,1월 1일+설 연휴+대통령 선거일+추석연휴,07:00,23:59,07:00,23:59,07:00,23:59,119,139392,43,5563,7,14,경기도 가평군 가평읍 문화로 187,경기도 가평군,031-580-4041,7485,3602,www.gaplib.go.kr,2025-05-30,4160000,경기도 가평군
36.5271282,127.2683376,해밀동도서관,세종특별자치시,없음,공공도서관,매주일요일+국가지정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,122,33801,16,0,5,14,세종특별자치시 해밀1로45,세종특별자치시,044-301-7462,9925,1736.09,https://lib.sejong.go.kr/haemil/,2025-08-31,5690000,세종특별자치시
36.49867988,127.3106457,반곡동도서관,세종특별자치시,없음,공공도서관,매주토요일+국가지정공휴일,09:00,22:00,00:00,00:00,09:00,18:00,116,33646,20,68,5,14,세종특별자치시 반곡로39,세종특별자치시,044-301-7362,7917,1286.12,https://lib.sejong.go.kr/bangok/,2025-08-31,5690000,세종특별자치시
36.49867988,127.3106457,나성동도서관,세종특별자치시,없음,공공도서관,매주토요일+국가지정공휴일,09:00,22:00,00:00,00:00,09:00,18:00,182,36230,14,0,5,14,세종특별자치시 반곡로39,세종특별자치시,044-301-7362,6781,2485.98,https://lib.sejong.go.kr/nasung/,2025-08-31,5690000,세종특별자치시
36.49994486,127.2081316,장군면작은도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,15,7082,0,0,5,14,세종특별자치시 장군면 장척로437-7,세종특별자치시,044-301-5661,64,64,https://www.smalllibrary.org/library/detail/1942546,2025-08-31,5690000,세종특별자치시
36.72230936,127.1585982,소정작은도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,42,15442,0,0,5,14,세종특별자치시 소정면 소정구길204,세종특별자치시,044-301-6061,136,136,https://www.smalllibrary.org/library/detail/1112949,2025-08-31,5690000,세종특별자치시
36.67989228,127.2085989,조치원읍도서관,세종특별자치시,없음,작은도서관,매주월요일+일요일+국가지정공휴일,10:00,18:00,09:00,13:00,00:00,00:00,50,15521,0,0,5,14,세종특별자치시 전의면 동신길10,세종특별자치시,044-301-5092,203,203,https://www.smalllibrary.org/library/detail/3239184,2025-08-31,5690000,세종특별자치시
36.1137978,128.3352215,구미시립중앙도서관,경상북도,구미시,공공도서관,자료실(첫째 월요일+셋째 월요일+일요일 제외한 공휴일)+열람실(1월 1일+설 연휴+추석 연휴),08:00,22:00,08:00,22:00,08:00,22:00,799,193414,70,148176,5,14,경상북도 구미시 경은로 85 (형곡동),경상북도 구미시청,054-480-4660,6783,2674,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
36.0874729,128.3560852,구미시립상모정수도서관,경상북도,구미시,공공도서관,자료실(둘째 월요일+넷째 월요일+일요일 제외한 공휴일)+열람실(1월 1일+설 연휴+추석 연휴),08:00,22:00,08:00,22:00,08:00,22:00,608,98477,79,0,5,14,경상북도 구미시 상사서로4길 10 (상모동),경상북도 구미시청,054-480-4730,4503,1146,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
36.0994342,128.423668,구미시립인동도서관,경상북도,구미시,공공도서관,자료실(둘째 월요일+넷째 월요일+일요일 제외한 공휴일)+열람실(1월 1일+설 연휴+추석 연휴),08:00,22:00,08:00,22:00,08:00,22:00,800,109334,70,260,5,14,경상북도 구미시 인동14길 14 (진평동),경상북도 구미시청,054-480-4700,10149,1396,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
36.13877686,128.423119,구미시립양포도서관,경상북도,구미시,공공도서관,자료실(첫째 월요일+셋째 월요일+일요일 제외한 공휴일)+열람실(1월 1일+설 연휴+추석 연휴),08:00,22:00,08:00,22:00,08:00,22:00,744,56830,81,0,5,14,경상북도 구미시 옥계북로 51 (옥계동),경상북도 구미시청,054-480-4770,10063,3530,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
36.15814085,128.4299363,구미시립산동도서관,경상북도,구미시,공공도서관,자료실(둘째 월요일+넷째 월요일+일요일 제외한 공휴일)+공휴일 및 1월 1일 신정,09:00,20:00,09:00,17:00,09:00,17:00,508,43273,61,0,5,14,경상북도 구미시 산동읍 신당3로1길 4(신당리),경상북도 구미시청,054-480-4690,5000,3149,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
36.15291574,128.3076921,구미시립봉곡도서관,경상북도,구미시,공공도서관,자료실(둘째 월요일+넷째 월요일+일요일 제외한 공휴일)+열람실(1월 1일+설 연휴+추석 연휴),08:00,22:00,08:00,22:00,08:00,22:00,710,134417,97,780,5,14,경상북도 구미시 봉곡로15길 54 (봉곡동),경상북도 구미도시공사,054-480-2100,11837,4826,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
36.23882067,128.3048733,구미시립선산도서관,경상북도,구미시,공공도서관,자료실(첫째 월요일+셋째 월요일+일요일 제외한 공휴일)+열람실(1월 1일+설 연휴+추석 연휴),08:00,22:00,08:00,22:00,08:00,22:00,406,87394,87,661,5,14,경상북도 구미시 선산읍 선산대로 1400-16,경상북도 구미도시공사,054-480-2120,4577,2942,https://lib.gumi.go.kr/,2025-05-15,5080000,경상북도 구미시
