source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,manageNo,parkNm,parkSe,rdnmadr,lnmadr,parkAr,mvmFclty,amsmtFclty,cnvnncFclty,cltrFclty,etcFclty,appnNtfcDate,institutionNm,phoneNumber,referenceDate,insttCode,insttNm
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,열림,근린공원,경기도 수원시,경기도 수원시 영통구 웰빙타운로 73,37.30555736,127.0431528,"열림은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,바닥분수1; 풋살장1+농구장1,4-7;8-10,공원;근린공원;바닥분수1;풋살장1+농구장1,41117-00014,열림,근린공원,경기도 수원시 영통구 웰빙타운로 73,경기도 수원시 영통구 이의동1183,152646.2,풋살장1+농구장1,바닥분수1,화장실1,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,성죽,근린공원,경기도 수원시,경기도 수원시 영통구 이의동 1213,37.30947394,127.0480744,"성죽은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,벽천1(물순환시스템),4-7;8-10,공원;근린공원;벽천1(물순환시스템),41117-00015,성죽,근린공원,,경기도 수원시 영통구 이의동 1213,73873.5,,벽천1(물순환시스템),화장실1,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,솔내,근린공원,경기도 수원시,경기도 수원시 영통구 이의동 1215,37.30818449,127.0510224,"솔내은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,41117-00016,솔내,근린공원,,경기도 수원시 영통구 이의동 1215,24489.3,,,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,연암,근린공원,경기도 수원시,경기도 수원시 영통구 이의동 1288,37.29450237,127.0364342,"연암은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,41117-00017,연암,근린공원,,경기도 수원시 영통구 이의동 1288,128896.7,,,화장실2,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,망포,근린공원,경기도 수원시,경기도 수원시 영통구 망포동 358-5,37.24246445,127.0577196,"망포은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,생태연못1; 게이트볼장1,4-7;8-10,공원;근린공원;생태연못1;게이트볼장1,41117-00018,망포,근린공원,,경기도 수원시 영통구 망포동 358-5,15990.6,게이트볼장1,생태연못1,화장실1,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,광교중앙,근린공원,경기도 수원시,경기도 수원시 영통구 이의동 1302,37.293898,127.0603242,"광교중앙은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조형수로1+생태연못1,4-7;8-10,공원;근린공원;조형수로1+생태연못1,41117-00019,광교중앙,근린공원,,경기도 수원시 영통구 이의동 1302,554650.2,,조형수로1+생태연못1,화장실1,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,다산,근린공원,경기도 수원시,경기도 수원시 영통구 이의동 1328,37.29037967,127.0547563,"다산은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,계류1(물순환시스템),4-7;8-10,공원;근린공원;계류1(물순환시스템),41117-00020,다산,근린공원,,경기도 수원시 영통구 이의동 1328,41911.8,,계류1(물순환시스템),화장실1,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,두레뜰공원,수변공원,경기도 수원시,경기도 수원시 권선구 금곡동 1092,37.27252262,126.9436982,"두레뜰공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,저류지1+텃밭,4-7;8-10,공원;수변공원;저류지1+텃밭,41113-00039,두레뜰공원,수변공원,,경기도 수원시 권선구 금곡동 1092,53938.8,,저류지1+텃밭,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,두물맞이공원,수변공원,경기도 수원시,경기도 수원시 권선구 금곡동 1097,37.27087887,126.9407973,"두물맞이공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,배드민턴장1,4-7;8-10,공원;수변공원;배드민턴장1,41113-00040,두물맞이공원,수변공원,,경기도 수원시 권선구 금곡동 1097,31022.7,배드민턴장1,,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,실개울공원,수변공원,경기도 수원시,경기도 수원시 권선구 금곡동 1095-2,37.27198689,126.9467985,"실개울공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;수변공원,41113-00041,실개울공원,수변공원,,경기도 수원시 권선구 금곡동 1095-2,11291.5,,,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,물빛찬공원,수변공원,경기도 수원시,경기도 수원시 권선구 금곡동 1120,37.27270944,126.9512045,"물빛찬공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;수변공원,41113-00042,물빛찬공원,수변공원,,경기도 수원시 권선구 금곡동 1120,20806.3,,,화장실1,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,어울림공원,수변공원,경기도 수원시,경기도 수원시 권선구 금곡동 1126,37.27328764,126.9569416,"어울림공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,저류지1; 배드민턴장1,4-7;8-10,공원;수변공원;저류지1;배드민턴장1,41113-00043,어울림공원,수변공원,,경기도 수원시 권선구 금곡동 1126,34833.8,배드민턴장1,저류지1,화장실1,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,물향기공원,수변공원,경기도 수원시,경기도 수원시 권선구 호매실동 1384,37.26334249,126.9543911,"물향기공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,저류지3+텃밭; 풋살장2+다목적구장2,4-7;8-10,공원;수변공원;저류지3+텃밭;풋살장2+다목적구장2,41113-00044,물향기공원,수변공원,,경기도 수원시 권선구 호매실동 1384,150447.3,풋살장2+다목적구장2,저류지3+텃밭,화장실1,,음수대1,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,물다미공원,수변공원,경기도 수원시,경기도 수원시 권선구 호매실동1422,37.25920994,126.951423,"물다미공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;수변공원,41113-00045,물다미공원,수변공원,,경기도 수원시 권선구 호매실동1422,9038,,,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,5호수변공원,수변공원,경기도 수원시,경기도 수원시 권선구 서둔동 27-23,37.26217547,126.9902433,"5호수변공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;수변공원,41113-00046,5호수변공원,수변공원,,경기도 수원시 권선구 서둔동 27-23,1546.6,,,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,6호수변공원,수변공원,경기도 수원시,경기도 수원시 권선구 서둔동 26-52,37.26240083,126.9915369,"6호수변공원은(는) 수변공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;수변공원,41113-00047,6호수변공원,수변공원,,경기도 수원시 권선구 서둔동 26-52,3569.2,,,,,,,경기도 수원시 권선구 녹지공원과,031-5191-6195,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,팔달공원(장안공원+팔달공원+화서공원),근린공원,경기도 수원시,경기도 수원시 팔달구 고등동 42-140,37.27823573,127.0101051,"팔달공원(장안공원+팔달공원+화서공원)은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,41115-00001,팔달공원(장안공원+팔달공원+화서공원),근린공원,,경기도 수원시 팔달구 고등동 42-140,543863,,,,,,,경기도 수원시 화성사업소 문화유산시설과,031-5191-4473,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,예술/효원공원,근린공원,경기도 수원시,경기도 수원시 팔달구 동수원로335,37.25939225,127.0364507,"예술/효원공원은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,수경시설(바닥분수),4-7;8-10,공원;근린공원;수경시설(바닥분수),41115-00002,예술/효원공원,근린공원,경기도 수원시 팔달구 동수원로335,경기도 수원시 팔달구 인계동 1128,225826.3,,수경시설(바닥분수),화장실5,,월화원,,경기도 수원시 팔달구 녹지공원과,031-5191-7043,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,황새말공원,근린공원,경기도 수원시,경기도 수원시 팔달구 일월로22번길 23,37.286279,126.9811454,"황새말공원은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,생태놀이터,4-7;8-10,공원;근린공원;생태놀이터,41115-00003,황새말공원,근린공원,경기도 수원시 팔달구 일월로22번길 23,경기도 수원시 팔달구 화서동 717,10242.3,,생태놀이터,,,광장,,경기도 수원시 팔달구 녹지공원과,031-5191-7043,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,다람쥐,어린이공원,경기도 수원시,경기도 수원시 영통구 망포동 1259-3,37.29954505,127.0461757,"다람쥐은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대1,4-7;8-10,공원;어린이공원;조합놀이대1,41117-00075,다람쥐,어린이공원,,경기도 수원시 영통구 망포동 1259-3,1508.4,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,물봉선,어린이공원,경기도 수원시,경기도 수원시 영통구 망포동 1311-2,37.29409232,127.053864,"물봉선은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,물놀이시설1,4-7;8-10,공원;어린이공원;물놀이시설1,41117-00076,물봉선,어린이공원,,경기도 수원시 영통구 망포동 1311-2,1747.9,,물놀이시설1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,붐붐,어린이공원,경기도 수원시,경기도 수원시 영통구 이의동 1343,37.28591543,127.0525412,"붐붐은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대1,4-7;8-10,공원;어린이공원;조합놀이대1,41117-00077,붐붐,어린이공원,,경기도 수원시 영통구 이의동 1343,3083.5,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,꿈틀이,어린이공원,경기도 수원시,경기도 수원시 영통구 원천동 581,37.2772832,127.0502561,"꿈틀이은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대1,4-7;8-10,공원;어린이공원;조합놀이대1,41117-00078,꿈틀이,어린이공원,,경기도 수원시 영통구 원천동 581,2374.2,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,동물놀이,어린이공원,경기도 수원시,경기도 수원시 영통구 원천동 612,37.27443574,127.0528192,"동물놀이은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대1,4-7;8-10,공원;어린이공원;조합놀이대1,41117-00079,동물놀이,어린이공원,,경기도 수원시 영통구 원천동 612,1618.6,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,소꼽놀이,어린이공원,경기도 수원시,경기도 수원시 영통구 하동 965-8,37.29348217,127.0697268,"소꼽놀이은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대1,4-7;8-10,공원;어린이공원;조합놀이대1,41117-00080,소꼽놀이,어린이공원,,경기도 수원시 영통구 하동 965-8,2133.3,,조합놀이대1,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-15,place,신호등,어린이공원,경기도 수원시,경기도 수원시 영통구 하동 978,37.29185633,127.0702764,"신호등은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대2,4-7;8-10,공원;어린이공원;조합놀이대2,41117-00081,신호등,어린이공원,,경기도 수원시 영통구 하동 978,1835.2,,조합놀이대2,,,,,경기도 수원시 영통구 녹지공원과,031-5191-8331,2026-01-15,3740000,경기도 수원시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-04-02,place,아름공원,어린이공원,경상북도 구미시,경상북도 구미시 진평동 19-4,36.09694239,128.4269144,"아름공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,조합놀이대; 크로스컨트리,4-7;8-10,공원;어린이공원;조합놀이대;크로스컨트리,47190-00096,아름공원,어린이공원,,경상북도 구미시 진평동 19-4,1525,크로스컨트리,조합놀이대,연식의자,,안내판,1993-10-08,경상북도 구미시청,054-480-5572,2026-04-02,5080000,경상북도 구미시
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,송도  13호 어린이공원,어린이공원,인천광역시 연수구,인천광역시 연수구 송도동 19-8,37.39464032,126.6425438,"송도  13호 어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,28185-00048,송도  13호 어린이공원,어린이공원,,인천광역시 연수구 송도동 19-8,1499.8,,,,,,1999-07-26,연수구시설안전관리공단,032-830-8042,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,문화공원,근린공원,인천광역시 연수구,인천광역시 연수구 연수동 578,37.41812199,126.6823541,"문화공원은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,28185-00017,문화공원,근린공원,,인천광역시 연수구 연수동 578,41908.8,,,,,,1987-11-19,인천광역시 연수구청,032-749-8694,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,동춘공원,근린공원,인천광역시 연수구,인천광역시 연수구 동춘동 938-2,37.40873816,126.6701075,"동춘공원은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,28185-00018,동춘공원,근린공원,,인천광역시 연수구 동춘동 938-2,10000.1,,,,,,1987-11-19,인천광역시 연수구청,032-749-8694,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,동막공원,근린공원,인천광역시 연수구,인천광역시 연수구 동춘동 932-2,37.403544,126.6737375,"동막공원은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,28185-00019,동막공원,근린공원,,인천광역시 연수구 동춘동 932-2,10000.1,,,,,,1987-11-19,인천광역시 연수구청,032-749-8694,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,부수지공원,근린공원,인천광역시 연수구,인천광역시 연수구 동춘동 925-4,37.40810006,126.6778858,"부수지공원은(는) 근린공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;근린공원,28185-00020,부수지공원,근린공원,,인천광역시 연수구 동춘동 925-4,19001.3,,,,,,1987-11-19,인천광역시 연수구청,032-749-8694,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,함박공원,어린이공원,인천광역시 연수구,인천광역시 연수구 연수동 535-3,37.4222546,126.6810562,"함박공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,28185-00021,함박공원,어린이공원,,인천광역시 연수구 연수동 535-3,5028,,,,,,1987-11-19,인천광역시 연수구청,032-749-8692,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,효정공원,어린이공원,인천광역시 연수구,인천광역시 연수구 연수동 537-1,37.42318112,126.6719376,"효정공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,28185-00022,효정공원,어린이공원,,인천광역시 연수구 연수동 537-1,5994,,,,,,1987-11-19,인천광역시 연수구청,032-749-8692,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,옥련공원,어린이공원,인천광역시 연수구,인천광역시 연수구 옥련동 644-5,37.42510112,126.653811,"옥련공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,28185-00045,옥련공원,어린이공원,,인천광역시 연수구 옥련동 644-5,1425.1,,,,,,1995-07-01,인천광역시 연수구청,032-749-8692,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,연수체육공원,체육공원,인천광역시 연수구,인천광역시 연수구 연수동 636,37.407803,126.685517,"연수체육공원은(는) 체육공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;체육공원,28185-00046,연수체육공원,체육공원,,인천광역시 연수구 연수동 636,20000,,,,,,1999-03-13,인천광역시 연수구청,032-749-8694,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2025-08-05,place,송도  12호 어린이공원,어린이공원,인천광역시 연수구,"인천광역시 연수구 송도동 19-4, 13",37.39802178,126.6376099,"송도  12호 어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,28185-00047,송도  12호 어린이공원,어린이공원,,"인천광역시 연수구 송도동 19-4, 13",1500.1,,,,,,1999-07-26,연수구시설안전관리공단,032-830-8042,2025-08-05,3520000,인천광역시 연수구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-01-01,place,쌍문1구역,소공원,서울특별시 도봉구,서울특별시 도봉구 우이천로 367,37.64788419,127.0240704,"쌍문1구역은(는) 소공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;소공원,11320-00041,쌍문1구역,소공원,서울특별시 도봉구 우이천로 367,서울특별시 도봉구 쌍문동 732,118790,,,,,,,,,2026-01-01,3090000,서울특별시 도봉구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-03-25,place,붓꽃어린이공원,어린이공원,대구광역시 동구,대구광역시 동구 율하동 1404,35.86262787,128.6923743,"붓꽃어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,27140-00029,붓꽃어린이공원,어린이공원,,대구광역시 동구 율하동 1404,1501.3,,,,,,2004-01-05,대구광역시 동구청,,2026-03-25,3420000,대구광역시 동구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-03-25,place,산수국어린이공원,어린이공원,대구광역시 동구,대구광역시 동구 율하동 1462,35.86567507,128.695819,"산수국어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,27140-00030,산수국어린이공원,어린이공원,,대구광역시 동구 율하동 1462,1500,,,,,,2004-01-05,대구광역시 동구청,,2026-03-25,3420000,대구광역시 동구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-03-25,place,쑥부쟁이어린이공원,어린이공원,대구광역시 동구,대구광역시 동구 율하동 1465,35.86481963,128.698702,"쑥부쟁이어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,27140-00031,쑥부쟁이어린이공원,어린이공원,,대구광역시 동구 율하동 1465,2374.2,,,,,,2004-01-05,대구광역시 동구청,,2026-03-25,3420000,대구광역시 동구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-03-25,place,원추리어린이공원,어린이공원,대구광역시 동구,대구광역시 동구 율하동 1411,35.86219325,128.6987346,"원추리어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,27140-00032,원추리어린이공원,어린이공원,,대구광역시 동구 율하동 1411,1601.5,,,,,,2004-01-05,대구광역시 동구청,,2026-03-25,3420000,대구광역시 동구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-03-25,place,비비추어린이공원,어린이공원,대구광역시 동구,대구광역시 동구 율하동 1532,35.86270875,128.7028893,"비비추어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,27140-00033,비비추어린이공원,어린이공원,,대구광역시 동구 율하동 1532,1513.7,,,,,,2004-01-05,대구광역시 동구청,,2026-03-25,3420000,대구광역시 동구
전국도시공원정보표준데이터,https://www.data.go.kr/data/15012890/standard.do,2026-03-25,place,범부채어린이공원,어린이공원,대구광역시 동구,대구광역시 동구 율하동 1621,35.86158088,128.7028499,"범부채어린이공원은(는) 어린이공원으로, 아이의 생활권 동화 배경으로 사용할 수 있다.",아이의 집 주변 산책·탐험 동화 배경,"공원에서 색깔, 나무, 놀이시설을 찾아보는 관찰 미션",4-7;8-10,공원;어린이공원,27140-00034,범부채어린이공원,어린이공원,,대구광역시 동구 율하동 1621,2359,,,,,,2004-01-05,대구광역시 동구청,,2026-03-25,3420000,대구광역시 동구
